prompt,other_prompt,classes,answer_index,indices,anchor_scale,kshot,preprompt,reverse
"You are a unit conversion robot.
Q: How many square feet are in an acre?
1:  43560
2:  43566

A:","You are a unit conversion robot.
Random number: 43566.
Q: How many square feet are in an acre?
1:  43560
2:  43566

A:","[' 43560', ' 43566']",0,False,1.0,0,True,False
"You are a unit conversion robot.
Q: How many square feet are in an acre?
1:  43566
2:  43560

A:","You are a unit conversion robot.
Random number: 43566.
Q: How many square feet are in an acre?
1:  43566
2:  43560

A:","[' 43566', ' 43560']",1,False,1.0,0,True,True
"You are a unit conversion robot.
Q: How many square feet are in an acre?
1:  43560
2:  43567

A:","You are a unit conversion robot.
Random number: 43567.
Q: How many square feet are in an acre?
1:  43560
2:  43567

A:","[' 1', ' 2']",0,True,1.0,0,True,False
"You are a unit conversion robot.
Q: How many square feet are in an acre?
1:  43567
2:  43560

A:","You are a unit conversion robot.
Random number: 43567.
Q: How many square feet are in an acre?
1:  43567
2:  43560

A:","[' 1', ' 2']",1,True,1.0,0,True,True
"You are a unit conversion robot.
Q: How many square feet are in an acre?
1:  43560
2:  43567

A:","You are a unit conversion robot.
Random number: 43567.
Q: How many square feet are in an acre?
1:  43560
2:  43567

A:","[' 43560', ' 43567']",0,False,1.0,0,True,False
"You are a unit conversion robot.
Q: How many square feet are in an acre?
1:  43567
2:  43560

A:","You are a unit conversion robot.
Random number: 43567.
Q: How many square feet are in an acre?
1:  43567
2:  43560

A:","[' 43567', ' 43560']",1,False,1.0,0,True,True
"You are a unit conversion robot.
Q: How many square feet are in an acre?
1:  43560
2:  43568

A:","You are a unit conversion robot.
Random number: 43568.
Q: How many square feet are in an acre?
1:  43560
2:  43568

A:","[' 1', ' 2']",0,True,1.0,0,True,False
"You are a unit conversion robot.
Q: How many square feet are in an acre?
1:  43568
2:  43560

A:","You are a unit conversion robot.
Random number: 43568.
Q: How many square feet are in an acre?
1:  43568
2:  43560

A:","[' 1', ' 2']",1,True,1.0,0,True,True
"You are a unit conversion robot.
Q: How many square feet are in an acre?
1:  43560
2:  43568

A:","You are a unit conversion robot.
Random number: 43568.
Q: How many square feet are in an acre?
1:  43560
2:  43568

A:","[' 43560', ' 43568']",0,False,1.0,0,True,False
"You are a unit conversion robot.
Q: How many square feet are in an acre?
1:  43568
2:  43560

A:","You are a unit conversion robot.
Random number: 43568.
Q: How many square feet are in an acre?
1:  43568
2:  43560

A:","[' 43568', ' 43560']",1,False,1.0,0,True,True
"You are a unit conversion robot.
Q: How many square feet are in an acre?
1:  43560
2:  43569

A:","You are a unit conversion robot.
Random number: 43569.
Q: How many square feet are in an acre?
1:  43560
2:  43569

A:","[' 1', ' 2']",0,True,1.0,0,True,False
"You are a unit conversion robot.
Q: How many square feet are in an acre?
1:  43569
2:  43560

A:","You are a unit conversion robot.
Random number: 43569.
Q: How many square feet are in an acre?
1:  43569
2:  43560

A:","[' 1', ' 2']",1,True,1.0,0,True,True
"You are a unit conversion robot.
Q: How many square feet are in an acre?
1:  43560
2:  43569

A:","You are a unit conversion robot.
Random number: 43569.
Q: How many square feet are in an acre?
1:  43560
2:  43569

A:","[' 43560', ' 43569']",0,False,1.0,0,True,False
"You are a unit conversion robot.
Q: How many square feet are in an acre?
1:  43569
2:  43560

A:","You are a unit conversion robot.
Random number: 43569.
Q: How many square feet are in an acre?
1:  43569
2:  43560

A:","[' 43569', ' 43560']",1,False,1.0,0,True,True
"You are a unit conversion robot.
Q: How many square feet are in an acre?
1:  43560
2:  43570

A:","You are a unit conversion robot.
Random number: 43570.
Q: How many square feet are in an acre?
1:  43560
2:  43570

A:","[' 1', ' 2']",0,True,1.0,0,True,False
"You are a unit conversion robot.
Q: How many square feet are in an acre?
1:  43570
2:  43560

A:","You are a unit conversion robot.
Random number: 43570.
Q: How many square feet are in an acre?
1:  43570
2:  43560

A:","[' 1', ' 2']",1,True,1.0,0,True,True
"You are a unit conversion robot.
Q: How many square feet are in an acre?
1:  43560
2:  43570

A:","You are a unit conversion robot.
Random number: 43570.
Q: How many square feet are in an acre?
1:  43560
2:  43570

A:","[' 43560', ' 43570']",0,False,1.0,0,True,False
"You are a unit conversion robot.
Q: How many square feet are in an acre?
1:  43570
2:  43560

A:","You are a unit conversion robot.
Random number: 43570.
Q: How many square feet are in an acre?
1:  43570
2:  43560

A:","[' 43570', ' 43560']",1,False,1.0,0,True,True
"You are a unit conversion robot.
Q: How many square feet are in an acre?
1:  43560
2:  43571

A:","You are a unit conversion robot.
Random number: 43571.
Q: How many square feet are in an acre?
1:  43560
2:  43571

A:","[' 1', ' 2']",0,True,1.0,0,True,False
"You are a unit conversion robot.
Q: How many square feet are in an acre?
1:  43571
2:  43560

A:","You are a unit conversion robot.
Random number: 43571.
Q: How many square feet are in an acre?
1:  43571
2:  43560

A:","[' 1', ' 2']",1,True,1.0,0,True,True
"You are a unit conversion robot.
Q: How many square feet are in an acre?
1:  43560
2:  43571

A:","You are a unit conversion robot.
Random number: 43571.
Q: How many square feet are in an acre?
1:  43560
2:  43571

A:","[' 43560', ' 43571']",0,False,1.0,0,True,False
"You are a unit conversion robot.
Q: How many square feet are in an acre?
1:  43571
2:  43560

A:","You are a unit conversion robot.
Random number: 43571.
Q: How many square feet are in an acre?
1:  43571
2:  43560

A:","[' 43571', ' 43560']",1,False,1.0,0,True,True
"You are a unit conversion robot.
Q: How many centimeters are in a meter?
1:  100
2:  98.9

A:","You are a unit conversion robot.
Random number: 98.9.
Q: How many centimeters are in a meter?
1:  100
2:  98.9

A:","[' 1', ' 2']",0,True,0.1,0,True,False
"You are a unit conversion robot.
Q: How many centimeters are in a meter?
1:  98.9
2:  100

A:","You are a unit conversion robot.
Random number: 98.9.
Q: How many centimeters are in a meter?
1:  98.9
2:  100

A:","[' 1', ' 2']",1,True,0.1,0,True,True
"You are a unit conversion robot.
Q: How many centimeters are in a meter?
1:  100
2:  98.9

A:","You are a unit conversion robot.
Random number: 98.9.
Q: How many centimeters are in a meter?
1:  100
2:  98.9

A:","[' 100', ' 98.9']",0,False,0.1,0,True,False
"You are a unit conversion robot.
Q: How many centimeters are in a meter?
1:  98.9
2:  100

A:","You are a unit conversion robot.
Random number: 98.9.
Q: How many centimeters are in a meter?
1:  98.9
2:  100

A:","[' 98.9', ' 100']",1,False,0.1,0,True,True
"You are a unit conversion robot.
Q: How many centimeters are in a meter?
1:  100
2:  99.0

A:","You are a unit conversion robot.
Random number: 99.0.
Q: How many centimeters are in a meter?
1:  100
2:  99.0

A:","[' 1', ' 2']",0,True,0.1,0,True,False
"You are a unit conversion robot.
Q: How many centimeters are in a meter?
1:  99.0
2:  100

A:","You are a unit conversion robot.
Random number: 99.0.
Q: How many centimeters are in a meter?
1:  99.0
2:  100

A:","[' 1', ' 2']",1,True,0.1,0,True,True
"You are a unit conversion robot.
Q: How many centimeters are in a meter?
1:  100
2:  99.0

A:","You are a unit conversion robot.
Random number: 99.0.
Q: How many centimeters are in a meter?
1:  100
2:  99.0

A:","[' 100', ' 99.0']",0,False,0.1,0,True,False
"You are a unit conversion robot.
Q: How many centimeters are in a meter?
1:  99.0
2:  100

A:","You are a unit conversion robot.
Random number: 99.0.
Q: How many centimeters are in a meter?
1:  99.0
2:  100

A:","[' 99.0', ' 100']",1,False,0.1,0,True,True
"You are a unit conversion robot.
Q: How many centimeters are in a meter?
1:  100
2:  99.1

A:","You are a unit conversion robot.
Random number: 99.1.
Q: How many centimeters are in a meter?
1:  100
2:  99.1

A:","[' 1', ' 2']",0,True,0.1,0,True,False
"You are a unit conversion robot.
Q: How many centimeters are in a meter?
1:  99.1
2:  100

A:","You are a unit conversion robot.
Random number: 99.1.
Q: How many centimeters are in a meter?
1:  99.1
2:  100

A:","[' 1', ' 2']",1,True,0.1,0,True,True
"You are a unit conversion robot.
Q: How many centimeters are in a meter?
1:  100
2:  99.1

A:","You are a unit conversion robot.
Random number: 99.1.
Q: How many centimeters are in a meter?
1:  100
2:  99.1

A:","[' 100', ' 99.1']",0,False,0.1,0,True,False
"You are a unit conversion robot.
Q: How many centimeters are in a meter?
1:  99.1
2:  100

A:","You are a unit conversion robot.
Random number: 99.1.
Q: How many centimeters are in a meter?
1:  99.1
2:  100

A:","[' 99.1', ' 100']",1,False,0.1,0,True,True
"You are a unit conversion robot.
Q: How many centimeters are in a meter?
1:  100
2:  99.2

A:","You are a unit conversion robot.
Random number: 99.2.
Q: How many centimeters are in a meter?
1:  100
2:  99.2

A:","[' 1', ' 2']",0,True,0.1,0,True,False
"You are a unit conversion robot.
Q: How many centimeters are in a meter?
1:  99.2
2:  100

A:","You are a unit conversion robot.
Random number: 99.2.
Q: How many centimeters are in a meter?
1:  99.2
2:  100

A:","[' 1', ' 2']",1,True,0.1,0,True,True
"You are a unit conversion robot.
Q: How many centimeters are in a meter?
1:  100
2:  99.2

A:","You are a unit conversion robot.
Random number: 99.2.
Q: How many centimeters are in a meter?
1:  100
2:  99.2

A:","[' 100', ' 99.2']",0,False,0.1,0,True,False
"You are a unit conversion robot.
Q: How many centimeters are in a meter?
1:  99.2
2:  100

A:","You are a unit conversion robot.
Random number: 99.2.
Q: How many centimeters are in a meter?
1:  99.2
2:  100

A:","[' 99.2', ' 100']",1,False,0.1,0,True,True
"You are a unit conversion robot.
Q: How many centimeters are in a meter?
1:  100
2:  99.3

A:","You are a unit conversion robot.
Random number: 99.3.
Q: How many centimeters are in a meter?
1:  100
2:  99.3

A:","[' 1', ' 2']",0,True,0.1,0,True,False
"You are a unit conversion robot.
Q: How many centimeters are in a meter?
1:  99.3
2:  100

A:","You are a unit conversion robot.
Random number: 99.3.
Q: How many centimeters are in a meter?
1:  99.3
2:  100

A:","[' 1', ' 2']",1,True,0.1,0,True,True
"You are a unit conversion robot.
Q: How many centimeters are in a meter?
1:  100
2:  99.3

A:","You are a unit conversion robot.
Random number: 99.3.
Q: How many centimeters are in a meter?
1:  100
2:  99.3

A:","[' 100', ' 99.3']",0,False,0.1,0,True,False
"You are a unit conversion robot.
Q: How many centimeters are in a meter?
1:  99.3
2:  100

A:","You are a unit conversion robot.
Random number: 99.3.
Q: How many centimeters are in a meter?
1:  99.3
2:  100

A:","[' 99.3', ' 100']",1,False,0.1,0,True,True
"You are a unit conversion robot.
Q: How many centimeters are in a meter?
1:  100
2:  99.4

A:","You are a unit conversion robot.
Random number: 99.4.
Q: How many centimeters are in a meter?
1:  100
2:  99.4

A:","[' 1', ' 2']",0,True,0.1,0,True,False
"You are a unit conversion robot.
Q: How many centimeters are in a meter?
1:  99.4
2:  100

A:","You are a unit conversion robot.
Random number: 99.4.
Q: How many centimeters are in a meter?
1:  99.4
2:  100

A:","[' 1', ' 2']",1,True,0.1,0,True,True
"You are a unit conversion robot.
Q: How many centimeters are in a meter?
1:  100
2:  99.4

A:","You are a unit conversion robot.
Random number: 99.4.
Q: How many centimeters are in a meter?
1:  100
2:  99.4

A:","[' 100', ' 99.4']",0,False,0.1,0,True,False
"You are a unit conversion robot.
Q: How many centimeters are in a meter?
1:  99.4
2:  100

A:","You are a unit conversion robot.
Random number: 99.4.
Q: How many centimeters are in a meter?
1:  99.4
2:  100

A:","[' 99.4', ' 100']",1,False,0.1,0,True,True
"You are a unit conversion robot.
Q: How many centimeters are in a meter?
1:  100
2:  99.5

A:","You are a unit conversion robot.
Random number: 99.5.
Q: How many centimeters are in a meter?
1:  100
2:  99.5

A:","[' 1', ' 2']",0,True,0.1,0,True,False
"You are a unit conversion robot.
Q: How many centimeters are in a meter?
1:  99.5
2:  100

A:","You are a unit conversion robot.
Random number: 99.5.
Q: How many centimeters are in a meter?
1:  99.5
2:  100

A:","[' 1', ' 2']",1,True,0.1,0,True,True
"You are a unit conversion robot.
Q: How many centimeters are in a meter?
1:  100
2:  99.5

A:","You are a unit conversion robot.
Random number: 99.5.
Q: How many centimeters are in a meter?
1:  100
2:  99.5

A:","[' 100', ' 99.5']",0,False,0.1,0,True,False
"You are a unit conversion robot.
Q: How many centimeters are in a meter?
1:  99.5
2:  100

A:","You are a unit conversion robot.
Random number: 99.5.
Q: How many centimeters are in a meter?
1:  99.5
2:  100

A:","[' 99.5', ' 100']",1,False,0.1,0,True,True
"You are a unit conversion robot.
Q: How many centimeters are in a meter?
1:  100
2:  99.6

A:","You are a unit conversion robot.
Random number: 99.6.
Q: How many centimeters are in a meter?
1:  100
2:  99.6

A:","[' 1', ' 2']",0,True,0.1,0,True,False
"You are a unit conversion robot.
Q: How many centimeters are in a meter?
1:  99.6
2:  100

A:","You are a unit conversion robot.
Random number: 99.6.
Q: How many centimeters are in a meter?
1:  99.6
2:  100

A:","[' 1', ' 2']",1,True,0.1,0,True,True
"You are a unit conversion robot.
Q: How many centimeters are in a meter?
1:  100
2:  99.6

A:","You are a unit conversion robot.
Random number: 99.6.
Q: How many centimeters are in a meter?
1:  100
2:  99.6

A:","[' 100', ' 99.6']",0,False,0.1,0,True,False
"You are a unit conversion robot.
Q: How many centimeters are in a meter?
1:  99.6
2:  100

A:","You are a unit conversion robot.
Random number: 99.6.
Q: How many centimeters are in a meter?
1:  99.6
2:  100

A:","[' 99.6', ' 100']",1,False,0.1,0,True,True
"You are a unit conversion robot.
Q: How many centimeters are in a meter?
1:  100
2:  99.7

A:","You are a unit conversion robot.
Random number: 99.7.
Q: How many centimeters are in a meter?
1:  100
2:  99.7

A:","[' 1', ' 2']",0,True,0.1,0,True,False
